"","FileName_1","FileName_2","FileName_3","FileName_4","FileName_5","FileName_6","FileName_7","FileName_8","m.cx","m.cy","m.majoraxis","m.eccentricity","m.theta","s.area","s.perimeter","s.radius.mean","s.radius.sd","s.radius.min","s.radius.max"
"128","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",170.709302325581,532.627906976744,12.8448853085647,0.738628846105391,-1.28393411147056,86,29,4.7796596793225,0.900014313026125,2.3267559183224,6.17279906329881
"129","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",465.403908794788,536.00651465798,35.1523425603366,0.932559567006716,0.051117756239443,307,76,10.103700061597,4.07167125860352,1.85171366315223,16.5332965896667
"130","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",785.443037974684,536.26582278481,28.441252967669,0.923602989320793,0.420522558110004,237,57,8.8018332486868,3.0549799154991,3.14030187161607,14.0850208247751
"131","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",230.111831442464,544.264181523501,31.9495882924578,0.598202426990805,0.582622340353302,617,83,13.6340992220512,1.86233301505782,9.05230683105504,17.4170576595986
"132","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",732.348837209302,536.860465116279,8.89163297826972,0.726103565952788,-0.530820562445218,43,19,3.28676893745002,0.531998616531022,2.26376980711647,4.11907259013125
"133","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",715.164383561644,542.438356164384,15.7126922820556,0.909054654251202,-0.820849539237828,73,32,4.37428680130545,1.85441558649213,0.381454862991678,7.08134929321383
"134","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",166.441441441441,545.261261261261,13.3755718357227,0.597786514539048,-0.288035186076182,111,32,5.51227163615804,0.685093859779499,4.24137451924491,6.92742793629064
"135","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",572.110144927536,553.211594202899,24.5352380594626,0.638448893850886,0.375700023390953,345,65,10.0472758900109,1.60382268035019,5.97970928030146,12.7582250996096
"136","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",381,551.5,6.20173672949508,0.544058820354937,1.5707963267949,26,14,2.42975291896459,0.246143184079399,2.06155281280883,2.69258240356725
"137","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",148.373493975904,556.277108433735,19.6226370880342,0.949509170043238,-0.532408412420799,83,36,5.24272036663022,2.21961523676875,1.65108456685704,8.68609823045627
